frame_id,steering_angle
1477439427099799630.png,0.0561611582
1477439427149930110.png,0.047189207
1477439427199880296.png,-0.0207161153
1477439427249922682.png,-0.0087723009
1477439427299938407.png,-0.0280586164
1477439427349923230.png,-0.0411724273
1477439427400085003.png,0.0328622258
1477439427449944767.png,0.0098300648
1477439427500109544.png,0.0235216263
1477439427550046141.png,-0.0335308391
1477439427599942746.png,0.0808010069
1477439427649962216.png,-0.0545806883
1477439427699934961.png,-0.0647214048
1477439427749958316.png,0.0833758433
1477439427799984823.png,-0.0516935404
1477439427849918219.png,-0.0248160468
1477439427899932082.png,0.0709471345
1477439427950147161.png,0.0597636099
1477439428000247506.png,-0.0843624116
1477439428050138520.png,0.0497229146
1477439428099996734.png,0.0096913659
1477439428150152328.png,-0.0914386616
1477439428200095122.png,-0.004690231
1477439428249976330.png,-0.0976060548
1477439428300113176.png,0.0957514815
1477439428349985086.png,-0.0128483519
1477439428400114029.png,0.0614851395
1477439428450062571.png,0.0743265067
1477439428500090625.png,-0.0841732028
1477439428550110061.png,0.0310611157
1477439428600066882.png,0.054606105
1477439428650149090.png,0.0174967922
1477439428700046062.png,-0.0107877689
1477439428750099331.png,-0.0783048925
1477439428800044855.png,0.034215594
1477439428850118034.png,-0.0681864283
1477439428900071499.png,-0.0753478347
1477439428950132520.png,0.0338048919
1477439429000076049.png,-0.0626802316
1477439429050154183.png,-0.060474291
1477439429100101847.png,0.0829209905
1477439429150159970.png,-0.0185591574
1477439429200094164.png,-0.0411744294
1477439429250319500.png,0.0611462264
1477439429300180643.png,-0.0913631233
1477439429350209545.png,0.088392279
1477439429400399042.png,0.0685024186
1477439429450216034.png,-0.0423836603
1477439429500189958.png,0.0811433522
1477439429550241512.png,0.0720245214
1477439429600204400.png,-0.0657003578
1477439429650383255.png,-0.0351462586
1477439429700221524.png,-0.0639659714
1477439429750368395.png,-0.0915419956
1477439429800232179.png,0.0334106144
1477439429850267347.png,0.0753331923
1477439429900248557.png,0.0888205389
1477439429950303755.png,-0.0302587789
1477439430000345484.png,0.0911686591
1477439430050215057.png,0.0102499616
1477439430100207412.png,0.0662982598
1477439430150249643.png,-0.0633956391
1477439430200305593.png,-0.0152057849
1477439430250259127.png,-0.0485723068
1477439430300325347.png,0.067423933
1477439430350315239.png,0.0370779891
1477439430400419476.png,-0.074460689
1477439430450288890.png,-0.0841267501
1477439430500348005.png,0.0345422585
1477439430550308889.png,-0.0891437382
1477439430600349220.png,0.0695561707
1477439430650495381.png,0.0258319412
1477439430700294140.png,0.095019127
1477439430750393559.png,-0.0211877484
1477439430802042545.png,-0.0643052301
1477439430850413365.png,0.0386659985
1477439430900604493.png,0.0601530366
1477439430950447406.png,-0.0428316035
1477439431000452595.png,-0.0488373137
1477439431050379083.png,0.0694935896
1477439431100448366.png,-0.0146981149
1477439431150446590.png,0.0117881581
1477439431200467915.png,0.0116038038
1477439431250393717.png,0.0146644168
1477439431300481883.png,-0.0522450772
1477439431350455256.png,-0.0187026478
1477439431400779403.png,-0.0642196758
1477439431450476025.png,-0.0452203258
1477439431500420922.png,0.0881154875
1477439431550491768.png,0.0265162098
1477439431600527359.png,-0.039187226
1477439431650544414.png,0.0068599486
1477439431700550451.png,-0.0708171092
1477439431750542719.png,0.0247287742
1477439431800602221.png,-0.0244921606
1477439431850559256.png,0.0036880735
1477439431900637151.png,0.043019478
1477439431951188077.png,0.0566153429
1477439432000565193.png,-0.0691747042
1477439432050598260.png,0.0822100935
1477439432100577412.png,0.0496118468
1477439432150591911.png,-0.0369524562
1477439432200592073.png,-0.0984985485
1477439432250599295.png,-0.0724750541
1477439432300543162.png,-0.0421066977
1477439432350544052.png,0.0628320574
1477439432400704077.png,0.0033226733
1477439432451419412.png,0.0504306124
1477439432500626135.png,0.0469723519
1477439432550613732.png,0.0673986355
1477439432600637402.png,-0.0766755319
1477439432650655845.png,-0.0344819092
1477439432700644637.png,-0.0899483108
1477439432750777533.png,-0.0175892106
1477439432800937715.png,0.0531620488
1477439432850632847.png,0.0933860907
1477439432900742978.png,0.0941487836
1477439432950646987.png,0.0702766224
1477439433000728568.png,-0.0525846141
1477439433050731240.png,-0.0870092976
1477439433100676432.png,0.0614736513
1477439433150778076.png,-0.0760741274
1477439433200710647.png,-0.0986322711
1477439433250750307.png,-0.0724915372
1477439433300683933.png,0.0333628265
1477439433350755869.png,-0.0414532923
1477439433400709979.png,0.0862628834
1477439433452579733.png,-0.0836122194
1477439433500706343.png,0.0152254874
1477439433550776618.png,-0.0219018925
1477439433600754268.png,-0.0905886554
1477439433650801789.png,-0.0944144234
1477439433700708894.png,0.0438833221
1477439433750799801.png,0.0179064207
1477439433800806154.png,0.0512594303
1477439433850856855.png,-0.0891295916
1477439433902596616.png,0.0780994437
1477439433950861778.png,0.0142301671
1477439434000765269.png,0.0426596682
1477439434050827946.png,0.0366144083
1477439434100791175.png,-0.0592710827
1477439434150883970.png,0.0356537189
1477439434201069847.png,0.0861038726
1477439434250909815.png,0.0204550532
1477439434300876168.png,0.0078613563
1477439434350921082.png,-0.0788059134
1477439434401144767.png,0.0041293649
1477439434450926139.png,-0.038444524
1477439434501021897.png,0.0324454948
1477439434551047430.png,-0.0005846435
1477439434601148544.png,0.0656000636
1477439434651789302.png,-0.0738769385
1477439434701063528.png,0.0586465104
1477439434750939003.png,0.082656054
1477439434801065850.png,0.0970674498
1477439434850894138.png,-0.038781497
1477439434901081727.png,0.0102766283
1477439434950960652.png,-0.0731923324
1477439435000995917.png,0.0483050056
1477439435050987870.png,0.0240700937
1477439435101019920.png,0.0639587489
1477439435150995810.png,-0.0914317993
1477439435200982781.png,0.0668031875
1477439435251029657.png,0.0362476948
1477439435301028057.png,0.0820626731
1477439435351025458.png,0.0096122625
1477439435401173110.png,0.0847302718
1477439435451039047.png,-0.026196633
1477439435501181123.png,0.0393011849
1477439435551062321.png,-0.0154497213
1477439435601018273.png,0.0131523086
1477439435651073848.png,0.0515765506
1477439435701021044.png,-0.0248573669
1477439435751164412.png,-0.0180083449
1477439435801072813.png,0.0028750056
1477439435851101299.png,-0.0542371389
1477439435901057405.png,0.0186573052
1477439435951125211.png,0.0485700789
1477439436001058813.png,-0.0603623676
1477439436051105989.png,-0.0861087785
1477439436101124591.png,0.0956580281
1477439436151300211.png,0.0739312295
1477439436201218263.png,-0.0781254075
1477439436251365283.png,0.0426421926
1477439436301155493.png,0.0812477575
1477439436351129574.png,0.0158968592
1477439436401242466.png,0.0950857965
1477439436451199605.png,-0.0131620389
1477439436501253144.png,-0.0149210513
1477439436551122974.png,-0.0563360367
1477439436601131597.png,-0.0461386219
1477439436651143923.png,-0.0794627577
1477439436701153357.png,-0.0510373639
1477439436751241773.png,-0.0372419483
1477439436801173575.png,-0.0237816258
1477439436851224775.png,-0.0111767814
1477439436901172600.png,0.0068308094
1477439436952748405.png,0.0811415863
1477439437001197938.png,0.0912399749
1477439437051449408.png,-0.0728948627
1477439437101288954.png,0.0625802847
1477439437151525789.png,-0.0521791631
1477439437201272822.png,-0.0526723248
1477439437251296813.png,0.0329424119
1477439437301427049.png,-0.0529691784
1477439437351322658.png,-0.0647622682
1477439437401443520.png,0.0003511412
1477439437451251647.png,0.0542005787
1477439437501522546.png,-0.016382084
1477439437551345512.png,0.0681919497
1477439437601257581.png,-0.0765938526
1477439437651388346.png,0.0526529254
1477439437701312418.png,0.0122083036
1477439437751302217.png,0.0821260564
1477439437801311595.png,0.0408849925
1477439437851357468.png,0.0178652357
1477439437901363467.png,0.0707244578
1477439437953063541.png,0.0077887846
1477439438001585720.png,-0.0773684812
1477439438051367875.png,-0.0772558292
1477439438101603022.png,-0.0397593391
1477439438151352477.png,-0.0054032254
1477439438201415460.png,-0.0297395297
1477439438251372308.png,0.0543462396
1477439438301579220.png,-0.0817092302
1477439438351424998.png,0.0414266559
1477439438401558754.png,0.0077685603
1477439438451427728.png,-0.0231259038
1477439438501586841.png,0.0654257432
1477439438551418988.png,0.0874708093
1477439438603013896.png,-0.0265581008
1477439438652840366.png,-0.0035011864
1477439438701505879.png,-0.0062798942
1477439438751468056.png,0.0981956678
1477439438801513487.png,0.094167587
1477439438853001353.png,-0.0297722145
1477439438901529517.png,-0.0631111842
1477439438951476119.png,0.0703406976
1477439439001500154.png,0.0324776515
1477439439051498912.png,0.0552894512
1477439439101548302.png,-0.0823786542
1477439439151570865.png,0.0973065066
1477439439201525881.png,0.0759152019
1477439439251576581.png,-0.060929303
1477439439301709533.png,-0.0452426711
1477439439351644070.png,-0.0492345834
1477439439401742183.png,-0.0108109508
1477439439451602513.png,0.0503911912
1477439439501571340.png,-0.021133309
1477439439551685373.png,0.0291652026
1477439439601565621.png,-0.0527291733
1477439439651634867.png,-0.0059299219
1477439439701564471.png,-0.0866716192
1477439439751782903.png,-0.0324943967
1477439439801658059.png,0.064848953
1477439439851801347.png,-0.0788144424
1477439439901648832.png,-0.0314908964
1477439439951661473.png,0.0305962963
1477439440001606740.png,-0.0200275003
1477439440051647000.png,0.070402349
1477439440101644514.png,-0.0383917886
1477439440151689350.png,0.0307265872
1477439440201674974.png,0.0136747156
1477439440251687264.png,-0.0725235232
1477439440301740971.png,0.0039643527
1477439440351681063.png,0.0454487957
1477439440401740544.png,-0.0859975014
1477439440451701891.png,-0.0480221502
1477439440501752924.png,0.0782932086
1477439440551899387.png,0.0061141991
1477439440601777743.png,-0.0254880656
1477439440651717960.png,0.0011748846
1477439440701893367.png,0.0675035132
1477439440751726778.png,0.0087822881
1477439440801824044.png,-0.0084485791
1477439440851755705.png,0.0842047305
1477439440901745347.png,-0.0974981298
1477439440951745547.png,-0.0763424417
1477439441002015401.png,-0.0913788447
1477439441051751838.png,-0.0687519053
1477439441101794078.png,-0.0738081364
1477439441151787774.png,0.0231101803
1477439441201837813.png,-0.0509718572
1477439441251807392.png,-0.0710337812
1477439441301874817.png,0.0214770844
1477439441351870124.png,-0.0030795934
1477439441402259661.png,-0.0120877752
1477439441451979514.png,0.0337148367
1477439441501838729.png,-0.0187890729
1477439441551824105.png,-0.0217412673
1477439441602054873.png,0.04113992
1477439441651854476.png,0.0345365975
1477439441701871513.png,0.0927114636
1477439441751861846.png,-0.0352358934
1477439441801870246.png,0.0997841369
1477439441851885439.png,-0.0962652986
1477439441901911189.png,-0.0182887949
1477439441951901877.png,0.0134668813
1477439442002135597.png,-0.0225799352
1477439442051863579.png,0.0322744532
1477439442101903417.png,-0.0361714012
1477439442151942680.png,0.0678801897
1477439442201936809.png,-0.0755368734
1477439442252114814.png,0.0747596581
1477439442301966413.png,-0.0938319753
1477439442352130268.png,-0.0962955727
1477439442402249750.png,0.0446168286
1477439442451971451.png,-0.0293545684
1477439442502012662.png,-0.0415668285
1477439442552002620.png,-0.0600622029
1477439442602008072.png,0.0431749592
1477439442652168956.png,-0.0491143538
