frame_id,usrlat,usrlon
1477439407097015887,37.6869399889838,-122.337401712779
1477439407146983755,37.0111649241298,-122.419783394318
1477439407197011041,37.7511819174979,-122.758751260117
1477439407247018091,37.6555214126129,-122.63780329912
1477439407297278540,37.8481438872404,-122.759007413406
1477439407347016362,37.5878210985102,-122.42175273574
1477439407397158574,37.6916295054834,-122.794387548929
1477439407447078366,37.2629232567269,-122.886931979563
1477439407497168699,37.9489480343182,-122.280070140259
1477439407547126145,37.4415766485035,-122.265389629873
1477439407597096069,37.5344850907568,-122.296214266913
1477439407647130830,37.2078195726499,-122.07347392221
1477439407697086094,37.29507200839,-122.60736625921
1477439407747099545,37.8633308738936,-122.466436494607
1477439407797089492,37.0636972335633,-122.265776833985
1477439407847122252,37.2228396807332,-122.062443728792
1477439407897123689,37.0774307525717,-122.812000564067
1477439407947040689,37.2454345966689,-122.064525188878
1477439407997131670,37.0059893603902,-122.815494425362
1477439408047127008,37.7352213060949,-122.370126839262
1477439408097150371,37.762241223827,-122.568241711473
1477439408147154639,37.663289103657,-122.659446269274
1477439408197251282,37.4779119244777,-122.348633478163
1477439408247153457,37.8345358127262,-122.52394534857
1477439408297157787,37.595231176354,-122.721050648484
1477439408347440907,37.8606690866873,-122.883303243434
1477439408397734310,37.5020122854039,-122.536451592809
1477439408447243834,37.960787106771,-122.745519783814
1477439408497274955,37.1222674555611,-122.106532984413
1477439408547257699,37.0071030801628,-122.965869953856
1477439408597466111,37.643472279422,-122.357387594413
1477439408647300811,37.5123293418437,-122.503565913998
1477439408697296241,37.6564702729229,-122.75367962406
1477439408747302460,37.3189617027529,-122.701107253088
1477439408797293584,37.5278249413241,-122.844245836604
1477439408847489682,37.845875514904,-122.993400515057
1477439408897338956,37.8635665327311,-122.311026154086
1477439408947340796,37.1791084350552,-122.841239256319
1477439408997263414,37.0492990007624,-122.145153330639
1477439409047254617,37.2997740018182,-122.286658944096
1477439409097246579,37.9625119462144,-122.569967334857
1477439409147340441,37.1742116895039,-122.885546422098
1477439409197424709,37.9272624114528,-122.943360715173
1477439409247352427,37.843851334881,-122.000188209582
1477439409297419241,37.9187625050545,-122.221631920198
1477439409347383059,37.9628126979806,-122.591430982109
1477439409397527768,37.9633692696225,-122.713974390179
1477439409447375871,37.1802691649646,-122.275749712717
1477439409497448297,37.1591801424511,-122.630675712135
1477439409547406405,37.3296996504068,-122.358632873744
1477439409597430329,37.6895305360667,-122.817442176631
1477439409647410167,37.7937751680147,-122.291127447737
1477439409697358560,37.0279868929647,-122.993384917267
1477439409747449122,37.9242848036811,-122.397987438831
1477439409797484380,37.6201445730403,-122.994080251548
1477439409847387395,37.6109489060473,-122.91311274725
1477439409897659573,37.4089384032413,-122.211263339501
1477439409947401986,37.3965568069834,-122.7736778853
1477439409997433369,37.3566594878212,-122.199352296069
1477439410047429174,37.2911324922461,-122.454748233547
1477439410097408597,37.0693163820542,-122.893482118379
1477439410149251194,37.4051435533911,-122.296775845345
1477439410197440125,37.9138438617811,-122.860765825491
1477439410247609723,37.4181228538509,-122.761831836076
1477439410297457323,37.0465940495487,-122.524583398597
1477439410348949130,37.070912201656,-122.544600698398
1477439410397686875,37.8504983128514,-122.971136679873
1477439410447462557,37.5941095165908,-122.739332477795
1477439410497528491,37.2392920397688,-122.552720121574
1477439410547588312,37.4219716652296,-122.975113150897
1477439410597508895,37.0388101579156,-122.614637684776
1477439410647483559,37.5447902195156,-122.307378304889
1477439410697526521,37.1837444934063,-122.653400407871
1477439410747500023,37.304766692454,-122.027075765887
1477439410797566490,37.1087766278069,-122.888450037222
1477439410847523375,37.3590778370853,-122.700280208606
1477439410897567696,37.7716643235181,-122.646828932688
1477439410947512347,37.6902766784187,-122.393056433182
1477439410997607662,37.9285128624178,-122.503478489583
1477439411047546576,37.9988347426988,-122.001310322667
1477439411097577143,37.7263048051391,-122.368869252503
1477439411147552451,37.9758170389105,-122.882273682393
1477439411197632525,37.9959161391016,-122.57123185508
1477439411247582693,37.2525122268125,-122.761708475184
1477439411297586047,37.8112153615803,-122.138098961674
1477439411347660737,37.4026426062919,-122.986098430585
1477439411398218486,37.6077925672289,-122.3962748372
1477439411447676347,37.5448433016427,-122.361451509874
1477439411497681462,37.4242619110737,-122.881640764885
1477439411547659630,37.5056816579308,-122.323233583709
1477439411597714955,37.3451495871413,-122.31436747429
1477439411647673691,37.8925474567804,-122.473950257991
1477439411697773100,37.5027905174065,-122.20567272976
1477439411747710428,37.8806916468311,-122.420355679933
1477439411797745575,37.9294485363644,-122.21385638928
1477439411847720426,37.9726367301773,-122.937426683027
1477439411897813381,37.3000018631574,-122.442926530028
1477439411947725116,37.4218392986804,-122.692286275793
1477439411997762587,37.5800641104579,-122.584704170236
1477439412047732185,37.5839519933797,-122.987521002768
1477439412097907744,37.7604835215025,-122.789703197777
1477439412147656355,37.1260757446289,-122.972483258694
1477439412197770321,37.9690885813907,-122.570421047043
1477439412247800725,37.7710630951915,-122.057118075667
1477439412297795272,37.2212400089484,-122.922803771682
1477439412347895025,37.5131617544685,-122.649345340673
1477439412398139308,37.5965976049192,-122.822317742975
1477439412447678059,37.2986507855821,-122.338979827939
1477439412497843437,37.5679221546743,-122.958561107283
1477439412547843894,37.7400766895153,-122.993410964264
1477439412597829874,37.5454082568176,-122.81606719573
1477439412647900963,37.0129255231004,-122.976927733049
1477439412697794739,37.12704224349,-122.9116748448
1477439412747867944,37.3619728069752,-122.038903507637
1477439412797880137,37.8214953725692,-122.264329756843
1477439412847812084,37.417668179376,-122.429984818678
1477439412897824288,37.6498077565338,-122.828667373862
1477439412947816696,37.0263222334906,-122.003122082213
1477439412997891756,37.5547077462543,-122.630375678418
1477439413047834473,37.5651569103356,-122.694018444046
1477439413097808391,37.2960110411514,-122.829013377661
1477439413148050913,37.2257333265152,-122.266396173509
1477439413197985035,37.9117323083337,-122.319148017094
1477439413248036793,37.4656244197395,-122.082073502475
1477439413298101691,37.7836607669014,-122.831851598807
1477439413347795334,37.8721411081497,-122.487232459709
1477439413398445418,37.1419686703011,-122.162099056877
1477439413447894309,37.6054481999017,-122.590062624775
1477439413497993089,37.6813481398858,-122.091443689307
1477439413547962280,37.8339884316083,-122.300405228045
1477439413597900135,37.4416698652785,-122.308403860312
1477439413647986357,37.3371590189636,-122.281715476885
1477439413698129417,37.0577115935739,-122.476468546083
1477439413748045391,37.7189714128617,-122.191926096799
1477439413797976520,37.3582569686696,-122.616497942712
1477439413848280345,37.6373779196292,-122.079905000282
1477439413897961596,37.19544324046,-122.634378400398
1477439413948078278,37.0029125264846,-122.84060808178
1477439413998012092,37.3572642079089,-122.197190958541
1477439414048009504,37.3011650422122,-122.226050261408
1477439414097993940,37.8034004224464,-122.482989867451
1477439414148068969,37.4021705908235,-122.761684095021
1477439414198083033,37.560165236704,-122.986130786361
1477439414247997815,37.4520390431862,-122.769224363146
1477439414298024870,37.7628642390482,-122.412702658214
1477439414348140167,37.0301320527215,-122.230771094328
1477439414398397066,37.2388271086384,-122.550134645775
1477439414448162533,37.4754673137795,-122.705536292633
1477439414498105906,37.041563407518,-122.15906576789
1477439414548143426,37.3197110125329,-122.785015906673
1477439414598121394,37.6665394331794,-122.994222068693
1477439414648130248,37.2923869115766,-122.625550857745
1477439414698121848,37.8742059099022,-122.178630494745
1477439414748199050,37.0087521823589,-122.589007306146
1477439414798128220,37.7922025853768,-122.537462458946
1477439414848166822,37.3605258488096,-122.35785358143
1477439414898162917,37.4717426663265,-122.291712716687
1477439414948271385,37.2291662837379,-122.77910833573
1477439414998236095,37.7338350152131,-122.138582554646
1477439415048098191,37.4432413387112,-122.093988518463
1477439415098195103,37.9287120413501,-122.508494747337
1477439415148169844,37.6272123956587,-122.841860959074
1477439415198214548,37.872406875249,-122.339582068147
1477439415248190600,37.1263781189919,-122.044002609095
1477439415298768991,37.489052945748,-122.984854394337
1477439415348210401,37.4262997643091,-122.092053922126
1477439415398769926,37.9945709621534,-122.807440421311
1477439415448229913,37.3254927098751,-122.234479584964
1477439415498325178,37.1258561071008,-122.925942299422
1477439415548267364,37.7187921789009,-122.470417996636
1477439415598282671,37.1766447089612,-122.329582084669
1477439415648237488,37.2103705340996,-122.49096395215
1477439415698171652,37.7411196532194,-122.093607325107
1477439415748301916,37.9010117298458,-122.399665907491
1477439415798272087,37.6024649618193,-122.503390496131
1477439415848278339,37.5697766642552,-122.584697544575
1477439415898151084,37.0785549702123,-122.290736014722
1477439415948437793,37.7639761471655,-122.024408663157
1477439415998239246,37.1709271154832,-122.722344415262
1477439416048319766,37.6033490321133,-122.679696815554
1477439416098256863,37.4188988688402,-122.770034563728
1477439416148384421,37.9114699908532,-122.463582567871
1477439416198286238,37.0359598766081,-122.388149447506
1477439416248345905,37.7002106241416,-122.020198017824
1477439416298505513,37.7977669527754,-122.251111034537
1477439416349987912,37.0516473401804,-122.875397908269
1477439416398487922,37.1106663548853,-122.187580105849
1477439416448430878,37.5221738959663,-122.602227187948
1477439416498397295,37.4230165036861,-122.278716692701
1477439416548468747,37.5870091845281,-122.837437015958
1477439416598382006,37.444166066125,-122.142678768141
1477439416650608302,37.8530871630646,-122.555393880932
1477439416698430641,37.0358398701064,-122.172084947117
1477439416748537894,37.5748298815452,-122.12893840787
1477439416798423776,37.1633974227589,-122.761626862222
1477439416848353286,37.641399277607,-122.197804159252
1477439416898436472,37.9104626190383,-122.246168040903
1477439416948414163,37.7993396192323,-122.361491728574
1477439416998572906,37.8983267887961,-122.109094851883
1477439417048394365,37.7618873089086,-122.238024485065
1477439417098470272,37.2548584821634,-122.76702812966
1477439417148391956,37.0225277652498,-122.701557314256
1477439417198393123,37.17724340735,-122.868512162939
1477439417248498945,37.2909282266628,-122.873769827886
1477439417298430176,37.0957013997249,-122.767198321642
1477439417348506633,37.7614404845517,-122.392720186152
1477439417398627966,37.8350181772839,-122.130915817572
1477439417448552486,37.6075715709012,-122.625399914337
1477439417498536620,37.7360875885934,-122.299561940366
1477439417548546307,37.7914083928335,-122.409444516292
1477439417598562200,37.9742839101236,-122.182901321212
1477439417648540794,37.4144613281824,-122.739426267799
1477439417698566837,37.4390210339334,-122.971425292315
1477439417748592235,37.2889894414693,-122.523186281789
1477439417798585740,37.171582913259,-122.076965066604
1477439417848570290,37.6224343508948,-122.155874141026
1477439417898597061,37.7981315823272,-122.241936916951
1477439417948563271,37.5035012073349,-122.726362628629
1477439417998758214,37.884149751626,-122.186680700863
1477439418048595479,37.4469526957255,-122.805226429366
1477439418099138592,37.6709919315763,-122.150758868549
1477439418148684948,37.4711578995921,-122.399200531421
1477439418198601800,37.0922442467418,-122.818069113186
1477439418248647653,37.0514859973919,-122.679167854832
1477439418298647084,37.1248429643456,-122.274091820698
1477439418348666818,37.0541445643175,-122.695355837466
1477439418398655766,37.0007323436439,-122.215189317707
1477439418448521131,37.2540892988909,-122.886733115651
1477439418498658795,37.0078589550685,-122.554283885052
1477439418548690177,37.3753785749432,-122.588264364982
1477439418598699918,37.4237314818893,-122.665665426757
1477439418648768693,37.2543649834115,-122.289492087439
1477439418698657546,37.4104776806198,-122.73729262501
1477439418748702985,37.7513409738895,-122.748796435306
1477439418798722761,37.0390558675863,-122.556187738897
1477439418848671263,37.3662026890088,-122.220482404577
1477439418898723314,37.5876715006307,-122.106552272104
1477439418948700267,37.9805257038679,-122.950458905194
1477439418998734226,37.641014484223,-122.844346200349
1477439419048695131,37.0899922312237,-122.864245925797
1477439419098760804,37.1825530228671,-122.661778947106
1477439419148718149,37.6506436159834,-122.236893591471
1477439419198774139,37.0671703682747,-122.506912962766
1477439419248709611,37.8434629086405,-122.611117592547
1477439419298766397,37.7980561971199,-122.721424529795
1477439419348727168,37.4464037765283,-122.937846549554
1477439419398835303,37.8144406231586,-122.894546978641
1477439419448743309,37.9552348249126,-122.897381121758
1477439419498802103,37.2022071122192,-122.577878831187
1477439419548762475,37.9764121032786,-122.840639668982
1477439419599131570,37.0620773101691,-122.421342413407
1477439419648858153,37.0922825075686,-122.791270937305
1477439419698844773,37.0265230983496,-122.497491118032
1477439419748871031,37.7762823519297,-122.605633801315
1477439419798869801,37.1863234096672,-122.058829259127
1477439419848907304,37.3854905620683,-122.041403269395
1477439419899433088,37.8400641058106,-122.796395701589
1477439419948880453,37.5500831571408,-122.907050275011
1477439419999076542,37.0072756577283,-122.171371055767
1477439420048888867,37.0242888468783,-122.829547336558
1477439420098914563,37.0087439990602,-122.283433159813
1477439420149295134,37.8802706303541,-122.500093122013
1477439420199125388,37.1161814732477,-122.506329615368
1477439420249033622,37.2221176913008,-122.750792299863
1477439420298901713,37.2172698390204,-122.494827555027
1477439420349173198,37.8791342400946,-122.378096992616
1477439420399091450,37.3722877218388,-122.549619890749
1477439420448924038,37.1507149371318,-122.108115038602
1477439420498887410,37.1562949169893,-122.723612373695
1477439420548945242,37.6988916255068,-122.368352069985
1477439420598921030,37.8478965386748,-122.018590956694
1477439420648972035,37.597982269479,-122.42172055738
1477439420698942116,37.3580873983447,-122.925227252534
1477439420749057480,37.9705023269635,-122.659470314393
1477439420798938879,37.0358008474577,-122.619351478992
1477439420849051797,37.2158477059565,-122.682351271622
1477439420898921035,37.3445777080487,-122.610299176537
1477439420949001087,37.0891735367477,-122.688266778132
1477439420999020163,37.4337457031943,-122.935735279229
1477439421049043752,37.5165945154149,-122.298455635319
1477439421099271868,37.1181336776353,-122.79809478973
1477439421148990407,37.9192386884242,-122.496796813095
1477439421199132230,37.1087435891386,-122.656377069419
1477439421248977664,37.898951234296,-122.16767555871
1477439421299104849,37.9823458457831,-122.967733981321
1477439421349193593,37.9074871898629,-122.806334138615
1477439421399321023,37.856787329074,-122.111367949285
1477439421449199464,37.2837362578139,-122.057165462291
1477439421498927010,37.9127027010545,-122.279249157524
1477439421549205947,37.1665435719769,-122.57416955498
1477439421599094048,37.3475171639584,-122.968836769462
1477439421649039312,37.9451169183012,-122.752295263344
1477439421699176107,37.6762890021782,-122.837935856776
1477439421749186490,37.0162095213309,-122.003253029427
1477439421799283627,37.4690839864779,-122.786279852036
1477439421849115062,37.1132444487885,-122.777145046508
1477439421901083205,37.3951125971507,-122.106913477415
1477439421949177930,37.5420409943908,-122.086739751743
1477439421999178967,37.0519935195334,-122.420816131402
1477439422049151125,37.7020604598802,-122.869256175822
1477439422100463957,37.9611361997668,-122.38340806542
1477439422149206306,37.299577151658,-122.821704236558
1477439422199244017,37.3283192275558,-122.450450048083
1477439422249172099,37.407440969022,-122.528703940334
1477439422299226013,37.0304936061148,-122.601217406336
1477439422349191714,37.7804459908511,-122.047134684399
1477439422399398159,37.1044513988309,-122.74416128546
1477439422449210662,37.8870624394622,-122.804681105772
1477439422499177602,37.2259342374746,-122.040105857654
1477439422549246344,37.9110036562197,-122.280799044063
1477439422599608256,37.7845858689398,-122.365911139408
1477439422649261692,37.2335522253998,-122.091775734676
1477439422699313420,37.6964078217279,-122.179187768605
1477439422749275711,37.0365363184828,-122.070407417137
1477439422799240591,37.6280887890607,-122.863243737025
1477439422849292754,37.2716199380811,-122.130911385641
1477439422899275062,37.2876702924259,-122.223631098866
1477439422949312130,37.466958303703,-122.221453427104
1477439422999288262,37.3202043653,-122.47292817058
1477439423049338910,37.9651712884661,-122.256913102698
1477439423099309623,37.8821767976042,-122.227582748281
1477439423149896794,37.4247466139495,-122.049650631845
1477439423199303789,37.6086574515793,-122.348720602924
1477439423249319680,37.794504573103,-122.244176252745
1477439423299355961,37.024669222068,-122.67742931121
1477439423349308245,37.8241573465057,-122.316165511962
1477439423399431247,37.9867269347887,-122.037749478128
1477439423449314356,37.4791323526297,-122.096439450514
1477439423501123023,37.6512220560107,-122.876968869241
1477439423549551742,37.6913515306078,-122.407563993474
1477439423599472671,37.1743171538692,-122.39343465562
1477439423649336225,37.5755647588521,-122.686447673244
1477439423699383799,37.4260825749952,-122.90882508806
1477439423749322339,37.9845295955893,-122.408860507188
1477439423799421444,37.8139224983752,-122.98110062466
1477439423849437399,37.9033202754799,-122.282199589768
1477439423899404678,37.8199072673451,-122.612946397392
1477439423949485071,37.547506357776,-122.749075823464
1477439423999433819,37.4683304796927,-122.78014691174
1477439424049361516,37.0464634306263,-122.852023816202
1477439424099969474,37.5689454178791,-122.855314650806
1477439424149496298,37.7746959836222,-122.793278794736
1477439424199476277,37.2189624046441,-122.735202007461
1477439424249474777,37.3814220719505,-122.952497498365
1477439424299504898,37.00922928215,-122.326618106803
1477439424349503688,37.5998815044295,-122.971993815154
1477439424399497427,37.0354471737519,-122.163951501949
1477439424449507922,37.7295302383136,-122.657284098677
1477439424499624261,37.4471508807037,-122.833889412228
1477439424549495872,37.7106632520445,-122.372564084362
1477439424599549440,37.8474365631118,-122.965032068547
1477439424649557981,37.9046260353643,-122.040788746905
1477439424699779374,37.9491743680555,-122.165713216411
1477439424749558770,37.5529360470828,-122.975319229765
1477439424799533888,37.41523671709,-122.165684692096
1477439424849550090,37.1563664271962,-122.182982072933
1477439424899478047,37.0562800117768,-122.206728632329
1477439424949725932,37.0465889000334,-122.793489496456
1477439424999523750,37.8629760995973,-122.855503366794
1477439425049594065,37.0977499487344,-122.882614843082
1477439425099725138,37.185509550618,-122.727844240377
1477439425149600332,37.7849608634133,-122.33224227
1477439425199561142,37.6151251778938,-122.986499297433
1477439425249610902,37.6385848121718,-122.280794233549
1477439425299601820,37.5916730735917,-122.810390737373
1477439425349635599,37.547336362768,-122.933666028315
1477439425399776650,37.709798991913,-122.922395895235
1477439425449679434,37.8245442931075,-122.696984952316
1477439425499661901,37.4086685150396,-122.070571715944
1477439425549662081,37.3321933331899,-122.152208235348
1477439425599679089,37.6660772364121,-122.852946506348
1477439425649600619,37.6382811903022,-122.066957687726
1477439425699662979,37.5880528974812,-122.252807557816
1477439425749602723,37.8868015964981,-122.630668918835
1477439425799684153,37.7487979987636,-122.29321254557
1477439425849639236,37.615677628899,-122.552968780277
1477439425899704281,37.9315378153697,-122.469600093085
1477439425949662233,37.613931333879,-122.497397604864
1477439425999723859,37.9049787737895,-122.372064728523
1477439426049686068,37.1478621370625,-122.715282422723
1477439426099730263,37.3470229823142,-122.656290064333
1477439426149890713,37.0555949201807,-122.902704594657
1477439426199755595,37.8886292090174,-122.620672303718
1477439426249766189,37.1505387166981,-122.898342262488
1477439426300138235,37.890398305608,-122.580836263718
1477439426349782682,37.4750357882585,-122.404126939597
1477439426399893379,37.9175610640086,-122.431252448354
1477439426449782822,37.6942200905178,-122.182499566348
1477439426499909556,37.8029346938711,-122.254283407936
1477439426549831203,37.9988146298565,-122.794205903076
1477439426599841161,37.3814476269763,-122.14312009397
1477439426649907796,37.6926025005523,-122.278637367068
1477439426699843735,37.7917866737116,-122.319643456722
1477439426749816861,37.6797615350224,-122.57425017585
1477439426799851071,37.9059859842528,-122.481179766124
1477439426850066109,37.0678899441846,-122.047263033688
1477439426900000294,37.966633025324,-122.054584853351
1477439426950009141,37.7646724216174,-122.182549260557
1477439426999812384,37.874803828774,-122.488811676623
1477439427049860404,37.5766617921181,-122.616132783936
1477439427099799630,37.9034131108783,-122.992417640518
1477439427149930110,37.5401975424029,-122.976676721824
1477439427199880296,37.6974709364586,-122.856986235827
1477439427249922682,37.1929362474475,-122.226145146415
1477439427299938407,37.9402895204257,-122.734263836406
1477439427349923230,37.6370138586499,-122.828207299113
1477439427400085003,37.3130120050628,-122.909685147693
1477439427449944767,37.3772443381604,-122.790058122249
1477439427500109544,37.6255624676123,-122.570525655989
1477439427550046141,37.8214054526761,-122.94750186801
1477439427599942746,37.883387169335,-122.911221207352
1477439427649962216,37.7312616261188,-122.165161743062
1477439427699934961,37.3725019553676,-122.075951959239
1477439427749958316,37.0411107589025,-122.838730333606
1477439427799984823,37.6999204449821,-122.739995338721
1477439427849918219,37.4855389469303,-122.679485711269
1477439427899932082,37.5953762482386,-122.927624687552
1477439427950147161,37.8107028445229,-122.373059478588
1477439428000247506,37.0411735321395,-122.544344622875
1477439428050138520,37.4954289342277,-122.337281007785
1477439428099996734,37.7873167346697,-122.431384243537
1477439428150152328,37.5233116755262,-122.370275011519
1477439428200095122,37.4899343047291,-122.696984681766
1477439428249976330,37.9521534296218,-122.957573348889
1477439428300113176,37.9501374154352,-122.507224673172
1477439428349985086,37.2470285543241,-122.374969369732
1477439428400114029,37.8363815816119,-122.502357164631
1477439428450062571,37.5346464212053,-122.755133074475
1477439428500090625,37.0956312466878,-122.680048322538
1477439428550110061,37.0649562459439,-122.725939850789
1477439428600066882,37.9781313221902,-122.860407130327
1477439428650149090,37.6042957084719,-122.87196219177
1477439428700046062,37.3363035279326,-122.454423569608
1477439428750099331,37.2072310708463,-122.486465719761
1477439428800044855,37.9601896649692,-122.33906503208
1477439428850118034,37.6561999297701,-122.050933592021
1477439428900071499,37.3581632252317,-122.448732585879
1477439428950132520,37.3967795253266,-122.648178083589
1477439429000076049,37.894364153035,-122.778475772822
1477439429050154183,37.3921221012715,-122.308953332948
1477439429100101847,37.0465054139495,-122.31205193745
1477439429150159970,37.2670213729143,-122.726627198048
1477439429200094164,37.9538789379876,-122.692272737855
1477439429250319500,37.4644155672286,-122.083260473097
1477439429300180643,37.9395293183625,-122.950293162838
1477439429350209545,37.7692085942253,-122.688009827398
1477439429400399042,37.9642462441698,-122.290015939623
1477439429450216034,37.0118837857153,-122.816600087332
1477439429500189958,37.6034997187089,-122.218252651393
1477439429550241512,37.438231283566,-122.80754419486
1477439429600204400,37.0546366337221,-122.394399699289
1477439429650383255,37.161176818423,-122.114851753693
1477439429700221524,37.3474007444456,-122.158822349738
1477439429750368395,37.2498111457098,-122.769421927631
1477439429800232179,37.0032435669564,-122.070986575214
1477439429850267347,37.8600086714141,-122.982559375465
1477439429900248557,37.6244855504483,-122.206516272621
1477439429950303755,37.9770756398793,-122.037269930821
1477439430000345484,37.0399858593009,-122.513622804079
1477439430050215057,37.2307679397054,-122.924843745073
1477439430100207412,37.7600495959632,-122.038997259922
1477439430150249643,37.5215601336677,-122.896215578076
1477439430200305593,37.5784892046358,-122.723895163508
1477439430250259127,37.534572274657,-122.520537726581
1477439430300325347,37.0972316912375,-122.06654558843
1477439430350315239,37.7277676148806,-122.584883392323
1477439430400419476,37.9331974920351,-122.104756508721
1477439430450288890,37.4003713652492,-122.580270640785
1477439430500348005,37.7485226534773,-122.064255872043
1477439430550308889,37.502056306228,-122.497466539731
1477439430600349220,37.4126001952682,-122.359147264622
1477439430650495381,37.6936196305323,-122.270925722318
1477439430700294140,37.9021437130868,-122.040021844441
1477439430750393559,37.3812545966357,-122.243977901293
1477439430802042545,37.0763995745219,-122.452934944304
1477439430850413365,37.7102883504704,-122.935474350583
1477439430900604493,37.4173422821332,-122.513232251862
1477439430950447406,37.3995584992226,-122.17861565412
1477439431000452595,37.7637150110677,-122.726849500323
1477439431050379083,37.4539863646496,-122.956639668671
1477439431100448366,37.4637574627995,-122.142477617599
1477439431150446590,37.5662420589942,-122.889568065759
1477439431200467915,37.9996429753955,-122.495516568655
1477439431250393717,37.1844733029138,-122.704893189482
1477439431300481883,37.3047014861368,-122.867729290621
1477439431350455256,37.2342536305077,-122.184192326153
1477439431400779403,37.5896980392281,-122.488138896646
1477439431450476025,37.4455643855035,-122.417164272163
1477439431500420922,37.8033790332265,-122.16448940686
1477439431550491768,37.3501907722093,-122.594757270301
1477439431600527359,37.481748848455,-122.625752907945
1477439431650544414,37.8097862296272,-122.150279245339
1477439431700550451,37.0168303775135,-122.162659344031
1477439431750542719,37.5558180145454,-122.689992481377
1477439431800602221,37.1528191561811,-122.926650658948
