frame_id,steering_angle
1479425486290435916,-0.0692093
1479425486340421705,-0.0603862
1479425486390451058,-0.0300052
1479425486440528824,-0.00527179
1479425486490485967,0.0160847
1479425486540531284,0.0570238
1479425486590516327,0.0641439
1479425486640484151,0.0913926
1479425486690542196,0.104278
1479425486740537991,0.105216
1479425486790540402,0.109914
1479425486840509573,0.145095
1479425486890535427,0.160529
1479425486940537589,0.170025
1479425486990535773,0.209359
1479425487040608165,0.248763
1479425487090579021,0.355615
1479425487140590350,0.375991
1479425487190673574,0.363713
1479425487240637650,0.365283
1479425487290579338,0.488914
1479425487340657176,0.550387
1479425487390621670,0.593947
1479425487440651816,0.62126
1479425487490628888,0.596261
1479425487540650610,0.546027
1479425487590654741,0.538536
1479425487640779242,0.53036
1479425487690694721,0.509059
1479425487740729444,0.52766
1479425487790742620,0.538119
1479425487840699567,0.52417
1479425487890749820,0.485138
1479425487940693732,0.520686
1479425487990777163,0.554941
1479425488040827366,0.548525
1479425488090747456,0.546552
1479425488140724728,0.543212
1479425488190791895,0.551858
1479425488240739595,0.550826
1479425488290756799,0.539541
1479425488340885169,0.563478
1479425488390791124,0.554327
1479425488440785034,0.546711
1479425488490792360,0.519619
1479425488540828515,0.534257
1479425488590861384,0.598092
1479425488640811418,0.590412
1479425488690993333,0.585358
1479425488740836384,0.496629
1479425488790882080,0.46985
1479425488840893380,0.457306
1479425488890907263,0.481008
1479425488940875068,0.434767
1479425488990881632,0.34232
1479425489040984291,0.363144
1479425489090951993,0.277797
1479425489140957970,0.255578
1479425489190965565,0.188254
1479425489240962217,0.18662
1479425489290957464,0.217374
1479425489340961284,0.215837
1479425489390957711,0.192017
1479425489441028194,0.224625
1479425489491002064,0.20007
1479425489541069044,0.211854
1479425489591078349,0.190481
1479425489641031005,0.209196
1479425489691011208,0.270832
1479425489741050925,0.272672
1479425489791049439,0.39921
1479425489841033117,0.423212
1479425489891128741,0.186785
1479425489941079408,0.191772
1479425489991138916,0.187804
1479425490041067399,0.20224
1479425490091107166,0.201094
1479425490141121046,0.217243
1479425490191104658,0.194264
1479425490241160226,0.188166
1479425490291152849,0.177903
